id,genre
TRGCUTI128F92F69D3,POP_INDIE
TRGCUXX128F4291098,METAL_DEATH
TRGCVAG128F1495315,POP_LATIN
TRGCVGM128F426882E,METAL_DEATH
TRGCVKK128F425C737,POP_INDIE
TRGCVNY128E0786C45,HIP_HOP_RAP
TRGCVTM128F9347276,ROCK_NEO_PSYCHEDELIA
TRGCVVN128F932CA07,JAZZ_CLASSIC
TRGCVXF128F145F67C,HIP_HOP_RAP
TRGCVXL128F1468B78,EXPERIMENTAL
TRGCVXU128F426451A,POP_CONTEMPORARY
TRGCWCS128F9312184,COUNTRY_TRADITIONAL
TRGCWEL128F92DEA14,METAL_ALTERNATIVE
TRGCWFL128F426729A,BIG_BAND
TRGCWGE128F92EA6DA,METAL_ALTERNATIVE
TRGCWJL128F92EF0C0,METAL_ALTERNATIVE
TRGCWWD128F4263FEC,POP_CONTEMPORARY
TRGCXIS128F423AC41,PUNK
TRGCXLG128E0786418,POP_INDIE
TRGCXTS12903CBBFE6,JAZZ_CLASSIC
TRGCXUD128F42695D2,METAL_HEAVY
TRGCYBY128F92F21AB,FOLK_INTERNATIONAL
TRGCYCV128F42737F8,ROCK_HARD
TRGCYDZ12903D074D5,HIP_HOP_RAP
TRGCYKX128F42606FF,BLUES_CONTEMPORARY
TRGCYLE128F932104F,POP_LATIN
TRGCYMU128F428A742,PUNK
TRGCYPE128F92E2349,HIP_HOP_RAP
TRGCYYM128F4291147,METAL_DEATH
TRGCZCH128F426F16F,EXPERIMENTAL
TRGDAHF128EF35320F,JAZZ_CLASSIC
TRGDANM128F423DD20,ROCK_COLLEGE
TRGDBDH128F42918A9,ROCK_COLLEGE
TRGDBMM12903CD6604,FOLK_INTERNATIONAL
TRGDBPL128F92F1926,JAZZ_CLASSIC
TRGDCUB128F42896C1,ROCK_COLLEGE
TRGDCUM12903CD689C,METAL_ALTERNATIVE
TRGDDBR128F92F7E9A,JAZZ_CLASSIC
TRGDDNS128F9341DFD,ROCK_HARD
TRGDDVO128F4243B94,HIP_HOP_RAP
TRGDDVZ128F146D71B,METAL_ALTERNATIVE
TRGDDYS128F147DA2D,HIP_HOP_RAP
TRGDDZP128F1473ED7,POP_CONTEMPORARY
TRGDEAI128F93533EE,POP_INDIE
TRGDEAN128F92EC025,ROCK_HARD
TRGDEBK12903CF0DA5,RNB_SOUL
TRGDEOK128F4259D63,ROCK_HARD
TRGDEPN128F92FB671,HIP_HOP_RAP
TRGDEPX12903CE26B3,ELECTRONICA
TRGDERT12903D14CCC,METAL_DEATH
TRGDEWP128F4277967,METAL_DEATH
TRGDEXN128EF34DA92,POP_INDIE
TRGDFHL128F9314286,JAZZ_CLASSIC
TRGDFPW128F93326C1,JAZZ_CLASSIC
TRGDGHO128F428ADC5,ROCK_HARD
TRGDGHP128F429F95C,HIP_HOP_RAP
TRGDGKP128F42A34A7,BIG_BAND
TRGDGPF128F4272B18,ROCK_CONTEMPORARY
TRGDGVE128F422FC4F,EXPERIMENTAL
TRGDHAK128F933D3C5,METAL_ALTERNATIVE
TRGDHEC128EF34C0FE,POP_INDIE
TRGDHIF128F42562DE,REGGAE
TRGDHMQ128F424BE7F,METAL_HEAVY
TRGDIEP128F424DA95,ROCK_COLLEGE
TRGDIQW12903CF89C9,ROCK_CONTEMPORARY
TRGDIRL128E0790824,RNB_SOUL
TRGDIRL128F427EE56,POP_LATIN
TRGDIST128E078BAF7,ROCK_CONTEMPORARY
TRGDIUG128F42A3860,POP_INDIE
TRGDJCY128F4278E55,ROCK_CONTEMPORARY
TRGDJES128F147CDCD,GOSPEL
TRGDJHN128F429AFCA,BIG_BAND
TRGDJLO128F93497E2,POP_LATIN
TRGDJOE128F42578A1,ROCK_HARD
TRGDJUJ128F427468B,EXPERIMENTAL
TRGDKGJ128F424E06A,REGGAE
TRGDKQR128F148B212,POP_INDIE
TRGDKRX128F9301E5B,HIP_HOP_RAP
TRGDLBD12903CB2FED,ROCK_COLLEGE
TRGDLRQ128F4218E92,JAZZ_CLASSIC
TRGDLUW128F423E230,RNB_SOUL
TRGDLXH128F9301435,HIP_HOP_RAP
TRGDMAW128E0786E38,ROCK_CONTEMPORARY
TRGDMBW128F145E301,JAZZ_CLASSIC
TRGDMDY128F933274F,REGGAE
TRGDMIE128F146A8B6,ROCK_ALTERNATIVE
TRGDMPO128F930E3A5,JAZZ_CLASSIC
TRGDMTW128F93383BB,HIP_HOP_RAP
TRGDMUG128F4261CA5,METAL_DEATH
TRGDMYM128EF340AA5,POP_INDIE
TRGDMZI128F933ABFF,ROCK_CONTEMPORARY
TRGDNAJ12903CEAB96,POP_INDIE
TRGDNAZ128F426FEDD,COUNTRY_TRADITIONAL
TRGDNLM12903CE91A8,RNB_SOUL
TRGDNXT128F932A406,POP_INDIE
TRGDOCZ128F9347185,ROCK_CONTEMPORARY
TRGDODC128F4277F40,FOLK_INTERNATIONAL
TRGDOEH128F92F4F41,ROCK_ALTERNATIVE
TRGDOIS128F4274F91,METAL_DEATH
TRGDOKE128E079506F,ROCK_CONTEMPORARY
TRGDOXC128F42717BA,POP_LATIN
TRGDPFG128F4236278,HIP_HOP_RAP
TRGDPGG128F42516A0,EXPERIMENTAL
TRGDPPK128F427D28D,POP_INDIE
TRGDPVJ128F9323739,ROCK_HARD
TRGDPVZ128F9306568,ROCK_COLLEGE
TRGDPXZ128F14A6B6A,DANCE
TRGDQBT128E07846A4,ROCK_COLLEGE
TRGDQCM128F14AE498,ROCK_HARD
TRGDQEJ128F424CD05,EXPERIMENTAL
TRGDQMO128F9305D6F,ROCK_COLLEGE
TRGDQYY12903D10599,PUNK
TRGDRNK128F92E0421,ROCK_HARD
TRGDRTZ128F92E6CB9,JAZZ_CLASSIC
TRGDRXB12903CE77A1,RNB_SOUL
TRGDRYY128F92F3217,BLUES_CONTEMPORARY
TRGDRZV128F4257EE7,POP_INDIE
TRGDSAQ128EF34E61E,ROCK_CONTEMPORARY
TRGDSDA12903CE7FDD,POP_LATIN
TRGDSJD128F930E885,POP_INDIE
TRGDSKR128F92D315F,HIP_HOP_RAP
TRGDSOQ128EF34D962,DANCE
TRGDSRR128F92FD992,ROCK_HARD
TRGDSSD128F4262C3E,ROCK_HARD
TRGDTFY128F4292D28,EXPERIMENTAL
TRGDTUH128F930C8BC,BLUES_CONTEMPORARY
TRGDUFA128F425C961,RNB_SOUL
TRGDUFF128F1456BC9,HIP_HOP_RAP
TRGDUGJ128F4255991,JAZZ_CLASSIC
TRGDUIP128F42A014D,HIP_HOP_RAP
TRGDUNJ128F1472A44,POP_CONTEMPORARY
TRGDUOV128F933B9A7,COUNTRY_TRADITIONAL
TRGDURB128F42711D2,ROCK_HARD
TRGDUTV12903CE8106,ROCK_CONTEMPORARY
TRGDUVO12903CAB781,BIG_BAND
TRGDUYC128F9307FC2,REGGAE
TRGDVBC128F147D6BC,HIP_HOP_RAP
TRGDVDN128F42647F4,ROCK_HARD
TRGDVEX12903CB250D,ROCK_COLLEGE
TRGDVIV128F930890A,COUNTRY_TRADITIONAL
TRGDVSW128F4290FFD,EXPERIMENTAL
TRGDWDM128E078DF7A,ROCK_CONTEMPORARY
TRGDWDS128F93041FD,POP_CONTEMPORARY
TRGDWFB128F9341783,JAZZ_CLASSIC
TRGDWKR128F42309EE,COUNTRY_TRADITIONAL
TRGDXLG128F934B685,METAL_DEATH
TRGDXVE128F1473A76,ROCK_HARD
TRGDXWI128F14AA27B,POP_INDIE
TRGDYBF128F14A7B80,DANCE
TRGDZAJ128F92CE21E,METAL_ALTERNATIVE
TRGDZHE128F92CC7F9,POP_INDIE
TRGDZLB128E0784FFB,ROCK_HARD
TRGDZOH128F42677F3,METAL_HEAVY
TRGDZQL128F92E353C,ROCK_COLLEGE
TRGEABH128F42A21CE,POP_INDIE
TRGEABX128F423C8EA,ROCK_COLLEGE
TRGEAEJ128F425A91D,ROCK_CONTEMPORARY
TRGEAOJ128F1463FD6,ROCK_CONTEMPORARY
TRGEAXD128F146CA16,PUNK
TRGEBBT128F424A104,ROCK_CONTEMPORARY
TRGEBHB128F4240342,POP_LATIN
TRGEBNF128F425D876,HIP_HOP_RAP
TRGEBOU128F42663BE,POP_INDIE
TRGEBUY128E07951EA,RNB_SOUL
TRGECAC128F931C02F,POP_INDIE
TRGECDA128F422C0F6,EXPERIMENTAL
TRGECEA12903D0371E,METAL_ALTERNATIVE
TRGEDEP128F14657D6,REGGAE
TRGEDQL128F4266D94,JAZZ_CLASSIC
TRGEDRI128F92F1D27,METAL_HEAVY
TRGEDWH12903CA2DE9,HIP_HOP_RAP
TRGEDWM128F14A0BE7,DANCE
TRGEDYJ12903CDCE20,METAL_HEAVY
TRGEEAS128F42B2313,POP_CONTEMPORARY
TRGEEHK128F424B01B,METAL_ALTERNATIVE
TRGEEKY128F92E79DC,COUNTRY_TRADITIONAL
TRGEELE128F1469684,DANCE
TRGEESR128F92DB4E6,PUNK
TRGEEXZ128F427D87C,ROCK_COLLEGE
TRGEFBP128F429706F,HIP_HOP_RAP
TRGEFEM128F42944B9,EXPERIMENTAL
TRGEFTG128F931C3A8,HIP_HOP_RAP
TRGEFVO12903CE95E1,POP_LATIN
TRGEFZR128F42809D0,FOLK_INTERNATIONAL
TRGEFZU128F147EF07,DANCE
TRGEGOS128F4266AFD,BLUES_CONTEMPORARY
TRGEHBE128F42A0089,COUNTRY_TRADITIONAL
TRGEHCD128F4290312,DANCE
TRGEHPG128F42AE120,ROCK_HARD
TRGEHSC128F9334DD1,RNB_SOUL
TRGEHVT12903CCB7F1,REGGAE
TRGEHYS128EF367A1F,METAL_ALTERNATIVE
TRGEIDK12903CE8F99,METAL_HEAVY
TRGEIIJ128F42ADEA3,METAL_ALTERNATIVE
TRGEIKF128F9322DC5,PUNK
TRGEIPC128EF357B2F,METAL_ALTERNATIVE
TRGEIQY128F932F4AB,POP_INDIE
TRGEIZC128F932A6B8,METAL_ALTERNATIVE
TRGEIZF12903CEB0E7,HIP_HOP_RAP
TRGEJOX128F4265F93,DANCE
TRGEJQI128F425FA3D,GOSPEL
TRGEJYY128F14895E6,ROCK_ALTERNATIVE
TRGEJZI128F423101E,POP_LATIN
TRGEKAU12903CCF742,ROCK_CONTEMPORARY
TRGEKGQ128EF342DF5,ROCK_CONTEMPORARY
TRGEKJO12903CC9E48,HIP_HOP_RAP
TRGEKNC128F9348481,PUNK
TRGEKOJ12903CF9D5F,POP_INDIE
TRGEKTI128F42A11E8,POP_CONTEMPORARY
TRGEKYY128F9338144,BIG_BAND
TRGEKZN12903CE7262,COUNTRY_TRADITIONAL
TRGELKF128F14683AC,HIP_HOP_RAP
TRGELVK128E078DCA7,HIP_HOP_RAP
TRGEMAQ128F423654C,EXPERIMENTAL
TRGEMHW128F429C2D0,DANCE
TRGEMVS128F42915FF,PUNK
TRGENGE128F422AFEA,POP_LATIN
TRGENIU128F428E95C,FOLK_INTERNATIONAL
TRGENMA12903CE2E8A,EXPERIMENTAL
TRGENRK128F934C61E,METAL_DEATH
TRGENTV128F423A571,ROCK_COLLEGE
TRGENUO128F92E9476,POP_CONTEMPORARY
TRGENWG128F931B2BE,DANCE
TRGENWI128F92FDA42,ROCK_CONTEMPORARY
TRGEOAP128F9313350,ELECTRONICA
TRGEOIU12903CB7037,COUNTRY_TRADITIONAL
TRGEOJC128F4276685,POP_INDIE
TRGEONJ128E07934C5,POP_INDIE
TRGEOOK12903D05150,EXPERIMENTAL
TRGEOPG128E078660E,ROCK_COLLEGE
TRGEOYV128F428817A,JAZZ_CLASSIC
TRGEPLS128F92C3173,POP_CONTEMPORARY
TRGEPQZ128F9336F94,POP_CONTEMPORARY
TRGEPWM128F931C960,HIP_HOP_RAP
TRGEQBF12903CDDB4B,DANCE
TRGEQIG128E078ACCE,ELECTRONICA
TRGEQJS128F4257FCF,ROCK_NEO_PSYCHEDELIA
TRGEQLV128E078D1C2,ROCK_CONTEMPORARY
TRGEQPH128F92E4F20,JAZZ_CLASSIC
TRGEQPH12903CFAC73,ROCK_COLLEGE
TRGEQUX128E0785E24,POP_INDIE
TRGERAX128F146C5EB,METAL_ALTERNATIVE
TRGEREA128F932A39E,ROCK_NEO_PSYCHEDELIA
TRGERGT128F932F925,ROCK_COLLEGE
TRGERHC128F42818CE,COUNTRY_TRADITIONAL
TRGERYB128F9328AA7,ROCK_CONTEMPORARY
TRGESDE128F425F5AD,FOLK_INTERNATIONAL
TRGESSL12903CFC149,JAZZ_CLASSIC
TRGESUL128F14AFB5E,ROCK_HARD
TRGESVD128F14659E0,JAZZ_CLASSIC
TRGETCR128F934179B,HIP_HOP_RAP
TRGETIH128F425F277,ROCK_COLLEGE
TRGETLN128F14ADC48,POP_CONTEMPORARY
TRGETLR128F428D2B9,HIP_HOP_RAP
TRGETMA128F934A045,ROCK_COLLEGE
TRGEUBP128F429EF67,METAL_ALTERNATIVE
TRGEUDB128F92F9476,METAL_DEATH
TRGEUJA128F93094B0,POP_INDIE
TRGEUPB128F4235039,ROCK_CONTEMPORARY
TRGEUXM128F93039AB,ELECTRONICA
TRGEVEG128F422BA73,DANCE
TRGEVHJ128F146CC1E,ROCK_CONTEMPORARY
TRGEVOZ128F422E6D9,ROCK_HARD
TRGEVQC128EF3670E2,HIP_HOP_RAP
TRGEVRT128F92D659F,EXPERIMENTAL
TRGEWFR128F148E0DC,ROCK_CONTEMPORARY
TRGEWHN12903D15D7A,EXPERIMENTAL
TRGEWHT128F9302DFB,JAZZ_CLASSIC
TRGEWJY128F425970B,POP_LATIN
TRGEWMU128F424421A,POP_INDIE
TRGEWPQ128F930A0C5,METAL_DEATH
TRGEWSU128F4278EA8,HIP_HOP_RAP
TRGEWYI128F428CB31,METAL_DEATH
TRGEWZB128F92D7372,COUNTRY_TRADITIONAL
TRGEXGX128E078D5F4,ROCK_CONTEMPORARY
TRGEXNJ128F42811E1,ELECTRONICA
TRGEXZZ128F931BAE7,HIP_HOP_RAP
TRGEYBF128F429DCF3,POP_INDIE
TRGEYIM128F930B16B,ELECTRONICA
TRGEZHL128F9341C70,POP_INDIE
TRGEZIA128EF344578,HIP_HOP_RAP
TRGEZJU128F932DDF2,ELECTRONICA
TRGEZRV128F42370B5,EXPERIMENTAL
TRGEZZL128F92CFC10,POP_LATIN
TRGFACY128F9343A3F,ROCK_HARD
TRGFAGJ128F9322F4D,METAL_DEATH
TRGFAGP128F147B540,ROCK_CONTEMPORARY
TRGFAPZ128F424B93B,HIP_HOP_RAP
TRGFAQN12903CCAD2B,EXPERIMENTAL
TRGFATW128F9347417,FOLK_INTERNATIONAL
TRGFAUO128F425FEFF,FOLK_INTERNATIONAL
TRGFBGI128F92FFD74,ELECTRONICA
TRGFBHQ128F146DE2D,COUNTRY_TRADITIONAL
TRGFBKE128F4286449,METAL_ALTERNATIVE
TRGFBMA12903CE81AD,PUNK
TRGFBMC128F92F8864,POP_INDIE
TRGFBUQ128F42693DD,METAL_DEATH
TRGFBXE128F422F4F8,HIP_HOP_RAP
TRGFBXN12903CF812D,METAL_ALTERNATIVE
TRGFCDQ128F146B18B,DANCE
TRGFCIR128F92E32D1,ROCK_HARD
TRGFCOD128F930B8E8,HIP_HOP_RAP
TRGFDEI128F9313148,POP_INDIE
TRGFDGE128F145ACF6,ROCK_HARD
TRGFDIJ128F93218A8,METAL_ALTERNATIVE
TRGFDLM128F429CD77,POP_INDIE
TRGFDMS128F425089F,METAL_DEATH
TRGFDNR128F92E388F,HIP_HOP_RAP
TRGFDWL128F92FA6C9,BLUES_CONTEMPORARY
TRGFEJT128F428D52B,DANCE
TRGFENF128F427E0BD,ROCK_HARD
TRGFEXQ128F932ECCC,RNB_SOUL
TRGFFGU128F9312086,RNB_SOUL
TRGFFHA12903CC854A,METAL_DEATH
TRGFFKP128F4277C94,POP_INDIE
TRGFFQK128E078846E,DANCE
TRGFFZX128F932F1CF,ROCK_NEO_PSYCHEDELIA
TRGFGHZ128E078BE40,DANCE
TRGFGON128F4292515,METAL_DEATH
TRGFGRF128F931DF0F,ROCK_CONTEMPORARY
TRGFGWQ128E0792EAC,METAL_DEATH
TRGFHHC128F42A53B2,HIP_HOP_RAP
TRGFHHN12903CD1EE2,ROCK_HARD
TRGFHIM128F931EE93,METAL_DEATH
TRGFHSE128F428A9F8,PUNK
TRGFICG128F14877BA,FOLK_INTERNATIONAL
TRGFIFP128F934BB5E,ROCK_COLLEGE
TRGFIGI128F4263BA6,ELECTRONICA
TRGFIHO12903D0AD17,HIP_HOP_RAP
TRGFIYE128F428E609,JAZZ_CLASSIC
TRGFJBM12903D09F95,PUNK
TRGFJFQ128F92D80BC,METAL_DEATH
TRGFJTH128F1473A35,RNB_SOUL
TRGFJTM128E0785F86,GOSPEL
TRGFJTV128F42B1DFA,POP_INDIE
TRGFKEN128F42913D5,METAL_DEATH
TRGFKNZ128F42377E3,RNB_SOUL
TRGFKOY128E078F810,HIP_HOP_RAP
TRGFKUC128F426A85E,HIP_HOP_RAP
TRGFKYD128F422766F,POP_INDIE
TRGFLJU128F4298D96,ROCK_CONTEMPORARY
TRGFLPT128F9326587,ROCK_COLLEGE
TRGFLSZ128F422B8D5,DANCE
TRGFLYW12903CB265B,ROCK_CONTEMPORARY
TRGFMIR128F427B2DB,DANCE
TRGFMLB128E07947EC,METAL_ALTERNATIVE
TRGFMSF128F92E42B6,METAL_ALTERNATIVE
TRGFMUL128F14584E8,REGGAE
TRGFMWJ128F931013F,EXPERIMENTAL
TRGFMXI128F4296B20,METAL_ALTERNATIVE
TRGFNFU128F4226AF9,ROCK_HARD
TRGFNJG128F14872F9,METAL_DEATH
TRGFNMZ128E0782E35,METAL_ALTERNATIVE
TRGFNPC128F4234F92,PUNK
TRGFNSI12903D13BDC,FOLK_INTERNATIONAL
TRGFNVR128F14A8D09,ROCK_CONTEMPORARY
TRGFNZV128F424AE69,EXPERIMENTAL
TRGFOBU12903CB56C0,BIG_BAND
TRGFOIK128F425422A,JAZZ_CLASSIC
TRGFOJE128F423A750,HIP_HOP_RAP
TRGFOOC128F429E656,HIP_HOP_RAP
TRGFORM128F9321878,POP_INDIE
TRGFPDL128F93060F7,POP_LATIN
TRGFPKA128F14AE694,ROCK_HARD
TRGFPKX128F425EFA2,POP_CONTEMPORARY
TRGFPLQ128F4250D47,ROCK_COLLEGE
TRGFPNK128F42B63F0,ROCK_HARD
TRGFPPV128F1463451,DANCE
TRGFPXA128F42AE8A8,ROCK_CONTEMPORARY
TRGFPXV128F4291F5D,BLUES_CONTEMPORARY
TRGFPYC128F92E7AE7,POP_CONTEMPORARY
TRGFQAO128F4238E01,PUNK
TRGFQCO128F9343F07,HIP_HOP_RAP
TRGFQFP128F4291555,METAL_HEAVY
TRGFQFU128F14610E4,BIG_BAND
TRGFQGI128F92F2869,METAL_DEATH
TRGFQHK12903C9F835,EXPERIMENTAL
TRGFQJU12903CF5803,POP_INDIE
TRGFQQF128F93367A7,DANCE
TRGFQQL12903D072AE,METAL_ALTERNATIVE
TRGFQXC128F92F3C37,METAL_ALTERNATIVE
TRGFRNK128EF35792A,ROCK_COLLEGE
TRGFRUE128F424AA56,POP_LATIN
TRGFRZE12903CC148F,JAZZ_CLASSIC
TRGFSCB128F934BA49,POP_INDIE
TRGFSIM128F9314CA8,COUNTRY_TRADITIONAL
TRGFSOH128F4264FC6,COUNTRY_TRADITIONAL
TRGFSQI128F4272C44,POP_CONTEMPORARY
TRGFTHB128F421982B,ROCK_COLLEGE
TRGFTJA128F42858C7,ELECTRONICA
TRGFTME12903CB256C,ROCK_COLLEGE
TRGFTQF128F92F6AEE,ROCK_CONTEMPORARY
TRGFTWZ12903CDE4CB,DANCE
TRGFTZR128F425BF28,ROCK_CONTEMPORARY
TRGFUAQ128F428A71D,PUNK
TRGFUEE128F93111C2,HIP_HOP_RAP
TRGFULG128F934221B,ROCK_CONTEMPORARY
TRGFURQ128F147D331,HIP_HOP_RAP
TRGFUYU128F93221E3,METAL_DEATH
TRGFVFV12903D0165F,POP_CONTEMPORARY
TRGFVJG128F422FDE7,ROCK_HARD
TRGFWHB128F429EBCF,POP_INDIE
TRGFWJO128F92E52BF,EXPERIMENTAL
TRGFWLW128F4285A73,BIG_BAND
TRGFWMJ12903CAA2E9,DANCE
TRGFWPP128F4242CC9,METAL_ALTERNATIVE
TRGFWTE128F1485818,EXPERIMENTAL
TRGFWUJ128F4285A98,ROCK_CONTEMPORARY
TRGFWZC12903D0CD31,ROCK_CONTEMPORARY
TRGFXGI128F14A53E9,ROCK_NEO_PSYCHEDELIA
TRGFXIU128F1454832,POP_INDIE
TRGFXNL128F149596B,ROCK_CONTEMPORARY
TRGFXTH128F42506BC,POP_INDIE
TRGFYBN12903CA71B1,PUNK
TRGFYGZ128F4274501,DANCE
TRGFYQJ128F935F5DA,BIG_BAND
TRGFZEJ12903CC8E6F,HIP_HOP_RAP
TRGFZFQ12903CC4C59,JAZZ_CLASSIC
TRGFZGI128F425DE08,GOSPEL
TRGFZNX128F424E556,FOLK_INTERNATIONAL
TRGFZTB128F428AC2F,BLUES_CONTEMPORARY
TRGFZWV128F4297DCB,RNB_SOUL
TRGFZXU12903CC0156,METAL_DEATH
TRGFZZU128F148C5FF,HIP_HOP_RAP
TRGFZZZ128F421E737,POP_INDIE
TRGGAAO12903CD419D,FOLK_INTERNATIONAL
TRGGAIN128F428BB0A,RNB_SOUL
TRGGBGM128F42906C9,DANCE
TRGGBNB128F9342205,EXPERIMENTAL
TRGGBYA128E0786E99,JAZZ_CLASSIC
TRGGBZC128F422F2CC,METAL_ALTERNATIVE
TRGGBZZ128F92F99F4,POP_CONTEMPORARY
TRGGCAX128F932737F,POP_INDIE
TRGGCJC128F42ACC06,GOSPEL
TRGGCTK128F42762C8,POP_CONTEMPORARY
TRGGCUY128F934DC83,EXPERIMENTAL
TRGGCVJ128F9336082,BLUES_CONTEMPORARY
TRGGCWI128F9324FB3,METAL_DEATH
TRGGCZF12903CB4687,BLUES_CONTEMPORARY
TRGGDFG128F9302C7F,HIP_HOP_RAP
TRGGDKC128F93101FE,ROCK_HARD
TRGGDPY12903CB7F28,ROCK_HARD
TRGGDXN128F429313A,METAL_ALTERNATIVE
TRGGDZU128EF352936,GOSPEL
TRGGEFY128F42B1F87,ELECTRONICA
TRGGEOA128F930BEBC,EXPERIMENTAL
TRGGEOJ128F932F651,COUNTRY_TRADITIONAL
TRGGETE128F422BB8E,COUNTRY_TRADITIONAL
TRGGEWH12903CC8261,ELECTRONICA
TRGGEYW128F4238580,ROCK_HARD
TRGGEYX128F933B23C,ROCK_CONTEMPORARY
TRGGFBN128F4273BA9,DANCE
TRGGFDE128F9318560,DANCE
TRGGFNE128F425BC39,ROCK_ALTERNATIVE
TRGGFNW128F149BA79,POP_INDIE
TRGGFSP128F427144E,JAZZ_CLASSIC
TRGGFTE128F14918ED,ROCK_CONTEMPORARY
TRGGFWZ128E07967E4,ROCK_HARD
TRGGFYS128F424BCF7,POP_INDIE
TRGGGAW128F9332B32,EXPERIMENTAL
TRGGGDX128F4279B1F,COUNTRY_TRADITIONAL
TRGGGXU12903C9E77B,HIP_HOP_RAP
TRGGHFJ128F92E4DC3,ROCK_CONTEMPORARY
TRGGHPD128F933E47A,METAL_DEATH
TRGGHQR128F930FDF9,ROCK_CONTEMPORARY
TRGGHTD128F92E92F7,POP_CONTEMPORARY
TRGGHWO128F930C131,POP_CONTEMPORARY
TRGGHYZ128F428A8F8,ROCK_CONTEMPORARY
TRGGIBI128F422FC2B,ROCK_CONTEMPORARY
TRGGIBP128F1459D7A,COUNTRY_TRADITIONAL
TRGGIEA128F4271932,POP_LATIN
TRGGIEY128F93405AA,HIP_HOP_RAP
TRGGILJ128F422FB5E,HIP_HOP_RAP
TRGGILU128F146ADC4,ROCK_HARD
TRGGIOK128F932E3DF,EXPERIMENTAL
TRGGIRV128F92E919F,HIP_HOP_RAP
TRGGIZT128F92ECE62,ELECTRONICA
TRGGJGQ128F427A7BE,POP_LATIN
TRGGJNE128F427B9E4,GOSPEL
TRGGJNJ128F427B865,ROCK_HARD
TRGGJQL12903CB50D1,COUNTRY_TRADITIONAL
TRGGJRB128F9349F8A,JAZZ_CLASSIC
TRGGKCI128F931C3F4,JAZZ_CLASSIC
TRGGKIR128F4295269,COUNTRY_TRADITIONAL
TRGGKJL128F42354C2,POP_LATIN
TRGGKRK128F423EF40,POP_INDIE
TRGGKTQ128F9344C2F,HIP_HOP_RAP
TRGGKVN128F424C1DA,JAZZ_CLASSIC
TRGGKXU128F148BF26,POP_INDIE
TRGGLHI128F92FFD51,BLUES_CONTEMPORARY
TRGGLIV128F428013C,POP_LATIN
TRGGLLY128F930C9F8,POP_INDIE
TRGGLMN128F4213A9B,BIG_BAND
TRGGLZI128F423492F,HIP_HOP_RAP
TRGGMBH128F92C97F0,REGGAE
TRGGMVP128F4274D49,FOLK_INTERNATIONAL
TRGGNGI128EF33EF7F,POP_INDIE
TRGGNHX128F421DBC4,POP_LATIN
TRGGNIY128F92FEE9D,POP_INDIE
TRGGNJT128F427EC6D,POP_CONTEMPORARY
TRGGNJX128F1491D1D,JAZZ_CLASSIC
TRGGNPQ128F148C0CC,ROCK_HARD
TRGGNSJ128F930D35B,BIG_BAND
TRGGNSL128F429954F,POP_LATIN
TRGGNSU12903CC5003,METAL_ALTERNATIVE
TRGGNTT128F4299828,ROCK_COLLEGE
TRGGNWS128F1463468,HIP_HOP_RAP
TRGGOBU128F14899C3,ROCK_CONTEMPORARY
TRGGODC128F4227050,RNB_SOUL
TRGGOGV128F4288962,HIP_HOP_RAP
TRGGOSJ128F92DC8AB,POP_INDIE
TRGGOZX128F92CA504,FOLK_INTERNATIONAL
TRGGPGN128EF364894,ROCK_HARD
TRGGPTD128F426419F,METAL_ALTERNATIVE
TRGGPTG128F428AF8A,METAL_DEATH
TRGGPUU128F9329073,POP_CONTEMPORARY
TRGGPXL128F9352254,PUNK
TRGGQHD12903CB5D5A,POP_INDIE
TRGGQMB128F423B9E0,METAL_DEATH
TRGGQPP128F14926DC,ROCK_CONTEMPORARY
TRGGQWM12903CD1DD1,ROCK_NEO_PSYCHEDELIA
TRGGQYC128F93409B5,ROCK_COLLEGE
TRGGQZP128F424FD4C,ELECTRONICA
TRGGRBA128F4230231,DANCE
TRGGRFU128F4240908,METAL_ALTERNATIVE
TRGGRFY12903CF4FA8,EXPERIMENTAL
TRGGRNU128F14AE6A3,POP_LATIN
TRGGRQY128F92DE890,POP_INDIE
TRGGSLP128F92F691D,ROCK_HARD
TRGGSLS12903CDD825,ELECTRONICA
TRGGSOZ128F428ED6C,METAL_HEAVY
TRGGSSG128F92D1F50,DANCE
TRGGSWG128F425D80B,POP_INDIE
TRGGSZW128E0785A49,POP_CONTEMPORARY
TRGGTGR128F14582D8,ROCK_HARD
TRGGTJW128F93026AA,DANCE
TRGGTMZ128F93061C7,ROCK_CONTEMPORARY
TRGGTQV128F92F9915,DANCE
TRGGTRO128F4280CC9,POP_INDIE
TRGGTSX128F427FB26,PUNK
TRGGTVP128F14A52F2,ROCK_COLLEGE
TRGGTWF12903CF5471,ROCK_CONTEMPORARY
TRGGUBO128F4269169,BIG_BAND
TRGGUBS128F14A14E3,METAL_DEATH
TRGGUDG128E0784ACF,JAZZ_CLASSIC
TRGGUIJ128F1476F9E,ROCK_HARD
TRGGUIZ128F42AB402,ROCK_NEO_PSYCHEDELIA
TRGGUSX128F42930B2,METAL_ALTERNATIVE
TRGGUXU128F4255564,ROCK_HARD
TRGGUXW128F9350DA8,EXPERIMENTAL
TRGGVBO128F9321603,JAZZ_CLASSIC
TRGGVBU128F148D609,ROCK_NEO_PSYCHEDELIA
TRGGVCH128F9315C8B,HIP_HOP_RAP
TRGGVKM128F934EC6B,JAZZ_CLASSIC
TRGGVLW128EF34AC28,METAL_ALTERNATIVE
